package_id,courier_id,city,zone_id,task_type,origin_lat,origin_lng,destination_lat,destination_lng,assigned_time,accepted_time,pickup_time,completed_time,promised_delivery_time,courier_workload_2h,scenario_source,acceptance_gap_minutes,pickup_gap_minutes,execution_time_minutes,delay_minutes,is_delayed,delay_category,event_sequence_abnormality_score,time_window_violation_score,workload_pressure_score,distance_km,expected_execution_time_minutes,distance_adjusted_execution_ratio,route_execution_instability_score,operational_exception_severity,severity_class,root_cause_label
PKG-100063,CR-102,Newark,Z1,delivery,40.75668576269674,-74.10505134419515,40.815288147672995,-74.13291738132193,2026-01-14 09:48:00,2026-01-14 10:01:00,2026-01-14 13:24:00,2026-01-14 15:05:00,2026-01-14 13:46:00,6,pickup_delay,13.0,203.0,101.0,79.0,True,Moderate Delay,0.0,0.32916666666666666,0.3,6.925759903811843,16.621823769148424,6.076348865367286,1.0,0.30409722222222224,Medium,Pickup/task start delay
PKG-100064,CR-101,Memphis,Z3,delivery,35.11643884415444,-90.06902542563596,35.09279116731191,-90.04401338909621,2026-01-19 18:50:00,2026-01-19 19:00:00,2026-01-19 19:07:00,2026-01-19 21:10:00,2026-01-19 23:27:00,6,normal,10.0,7.0,123.0,0.0,False,On Time,0.0,0.0,0.3,3.477262407292436,8.345429777501845,14.738605833289908,1.0,0.14500000000000002,Low,Route execution instability
PKG-100065,CR-115,Atlanta,Z5,delivery,33.70615015108723,-84.36593525903943,33.74253127986828,-84.36130548523737,2026-01-29 15:57:00,2026-01-29 16:19:00,2026-01-29 16:29:00,2026-01-29 17:23:00,2026-01-29 20:50:00,4,normal,22.0,10.0,54.0,0.0,False,On Time,0.0,0.0,0.2,4.067993366095736,9.763184078629768,5.530982470995132,1.0,0.13,Low,Route execution instability
PKG-100066,CR-137,Dallas,Z4,pickup,32.76979373002684,-96.82866053271387,32.856599770480024,-96.74046632661437,2026-01-04 11:24:00,2026-01-04 11:52:00,2026-01-04 14:37:00,2026-01-04 16:34:00,2026-01-04 13:56:00,10,pickup_delay,28.0,165.0,117.0,158.0,True,Moderate Delay,0.0,0.6583333333333333,0.5,12.692486354960705,30.461967251905694,3.8408550252998026,1.0,0.4931944444444445,High,Pickup/task start delay
PKG-100067,CR-125,Dallas,Z1,delivery,32.84239871259499,-96.75777245533857,32.82995422394771,-96.73253041304804,2026-01-25 11:38:00,2026-01-25 12:27:00,2026-01-25 13:37:00,2026-01-25 17:05:00,2026-01-25 15:27:00,17,workload_pressure,49.0,70.0,208.0,98.0,True,Moderate Delay,0.0,0.4083333333333333,0.85,2.734323988131781,6.562377571516275,31.695829405308114,1.0,0.42486111111111113,Medium,Workload pressure
PKG-100068,CR-108,Memphis,Z1,pickup,35.19567767744163,-90.1236616750007,35.12787779728456,-90.10797411097273,2026-01-30 12:20:00,2026-01-30 12:35:00,2026-01-30 12:57:00,2026-01-30 17:30:00,2026-01-30 16:40:00,8,execution_delay,15.0,22.0,273.0,50.0,True,Slight Delay,0.0,0.20833333333333334,0.4,7.672696028209188,18.41447046770205,14.82529733770117,1.0,0.26069444444444445,Medium,Route execution instability
PKG-100069,CR-123,Newark,Z5,pickup,40.78857561913078,-74.21128478646988,40.78765037000679,-74.17530434722019,2026-01-26 12:47:00,2026-01-26 14:13:00,2026-01-26 14:50:00,2026-01-26 19:29:00,2026-01-26 15:26:00,15,workload_pressure,86.0,37.0,279.0,243.0,True,Severe Delay,0.0,1.0,0.75,3.0309067894226334,7.27417629461432,38.35485815851988,1.0,0.6987499999999999,High,Courier acceptance delay
PKG-100070,CR-114,Atlanta,Z5,pickup,33.68344846009098,-84.4048680703474,33.71131337253639,-84.44822580211785,2026-01-12 18:47:00,2026-01-12 19:15:00,2026-01-12 19:49:00,2026-01-13 03:19:00,2026-01-12 22:48:00,6,execution_delay,28.0,34.0,450.0,271.0,True,Severe Delay,0.0,1.0,0.3,5.0684595225974025,12.164302854233766,36.99348868508138,1.0,0.6584722222222222,High,Route execution instability
PKG-100071,CR-106,Chicago,Z4,delivery,41.897227498727126,-87.55889293823074,41.85058100509078,-87.61218684866266,2026-01-21 09:40:00,2026-01-21 10:59:00,2026-01-21 11:48:00,2026-01-21 16:12:00,2026-01-21 12:24:00,15,workload_pressure,79.0,49.0,264.0,228.0,True,Moderate Delay,0.0,0.95,0.75,6.8098822839786814,16.343717481548836,16.152995810043926,1.0,0.6716666666666665,High,Courier acceptance delay
PKG-100072,CR-102,Memphis,Z3,pickup,35.08807927691602,-90.09143199481099,35.15550745694121,-90.06681666701598,2026-01-12 18:47:00,2026-01-12 19:14:00,2026-01-12 19:50:00,2026-01-13 02:20:00,2026-01-12 23:02:00,9,execution_delay,27.0,36.0,390.0,198.0,True,Moderate Delay,0.0,0.825,0.45,7.824775797532195,18.779461914077267,20.76736819107965,1.0,0.56625,High,Route execution instability
PKG-100073,CR-109,Atlanta,Z1,pickup,33.76750435424819,-84.31775150948582,33.713758422413726,-84.3575550938004,2026-01-07 15:28:00,2026-01-07 17:04:00,2026-01-07 17:56:00,2026-01-08 05:47:00,2026-01-07 18:15:00,16,severe_time_window_violation,96.0,52.0,711.0,692.0,True,Severe Delay,0.0,1.0,0.8,7.018659089026363,16.84478181366327,42.208917151024664,1.0,0.82,Critical,Courier acceptance delay
PKG-100074,CR-122,Memphis,Z4,pickup,35.09986936994578,-90.10945444494604,35.20518531015419,-90.05624522102872,2026-01-22 11:41:00,2026-01-22 11:51:00,2026-01-22 13:33:00,2026-01-22 15:35:00,2026-01-22 14:42:00,5,pickup_delay,10.0,102.0,122.0,53.0,True,Slight Delay,0.0,0.22083333333333333,0.25,12.67043366421335,30.409040794112045,4.011964758310373,1.0,0.24423611111111113,Medium,Pickup/task start delay
PKG-100075,CR-136,Chicago,Z1,delivery,41.89192129337305,-87.57971152302063,41.835379788647366,-87.58590102755123,2026-01-26 17:00:00,2026-01-26 17:09:00,2026-01-26 17:18:00,2026-01-26 19:12:00,2026-01-26 21:04:00,8,normal,9.0,9.0,114.0,0.0,False,On Time,0.0,0.0,0.4,6.307986970025625,15.1391687280615,7.530136036379137,1.0,0.16,Low,Route execution instability
PKG-100076,CR-111,Memphis,Z1,delivery,35.07187765235692,-90.00260245372245,35.10756905697448,-90.07719656608609,2026-01-06 12:03:00,2026-01-06 12:21:00,2026-01-06 12:42:00,2026-01-06 13:41:00,2026-01-06 15:19:00,5,normal,18.0,21.0,59.0,0.0,False,On Time,0.0,0.0,0.25,7.862175058438941,18.86922014025346,3.126785291679123,1.0,0.1375,Low,Route execution instability
PKG-100077,CR-128,Dallas,Z5,delivery,32.7690208671854,-96.84155203897308,32.79511709380551,-96.7606411204538,2026-01-30 18:33:00,2026-01-30 18:58:00,2026-01-30 19:03:00,2026-01-30 19:55:00,2026-01-30 23:35:00,8,normal,25.0,5.0,52.0,0.0,False,On Time,0.0,0.0,0.4,8.101507345196753,19.443617628472207,2.6743994350029774,1.0,0.16,Low,Route execution instability
PKG-100078,CR-125,Atlanta,Z1,pickup,33.78298421038354,-84.39703002730192,33.81288268241977,-84.41646210884059,2026-01-05 09:08:00,2026-01-05 09:33:00,2026-01-05 09:56:00,2026-01-05 11:51:00,2026-01-05 13:31:00,5,normal,25.0,23.0,115.0,0.0,False,On Time,0.0,0.0,0.25,3.7784705175379996,9.068329242091199,12.681498094072339,1.0,0.1375,Low,Route execution instability
PKG-100079,CR-138,Newark,Z3,pickup,40.73658817191771,-74.18356810786821,40.78259537489627,-74.23409374841118,2026-01-21 18:56:00,2026-01-21 19:29:00,2026-01-21 19:52:00,2026-01-22 01:42:00,2026-01-21 22:33:00,5,execution_delay,33.0,23.0,350.0,189.0,True,Moderate Delay,0.0,0.7875,0.25,6.654370097000435,15.970488232801044,21.91542267825922,1.0,0.518125,High,Route execution instability
PKG-100080,CR-126,Dallas,Z4,pickup,32.76325834404184,-96.86178626571589,32.76498224100175,-96.77058274191035,2026-01-12 10:43:00,2026-01-12 10:55:00,2026-01-12 11:07:00,,2026-01-12 13:24:00,9,event_inconsistency,12.0,12.0,,999.0,True,Severe Delay,1.0,1.0,0.45,8.530088602442099,20.472212645861035,1.0,0.5,0.8675,Critical,Event-data inconsistency
PKG-100081,CR-106,Dallas,Z2,delivery,32.79053441323831,-96.78714617376127,32.74944335702659,-96.85744299434327,2026-01-12 18:48:00,2026-01-12 19:16:00,2026-01-12 19:22:00,2026-01-12 20:43:00,2026-01-13 00:21:00,4,normal,28.0,6.0,81.0,0.0,False,On Time,0.0,0.0,0.2,8.00476814051006,19.211443537224145,4.21623704866603,1.0,0.13,Low,Route execution instability
PKG-100082,CR-122,Memphis,Z5,delivery,35.094256828137325,-90.0518496966073,35.2050639757016,-90.07298176092462,2026-01-18 13:07:00,2026-01-18 13:35:00,2026-01-18 13:59:00,2026-01-18 21:25:00,2026-01-18 16:41:00,10,execution_delay,28.0,24.0,446.0,284.0,True,Severe Delay,0.0,1.0,0.5,12.47009117684527,29.928218824428644,14.902323543423053,1.0,0.701111111111111,High,Route execution instability
PKG-100083,CR-135,Newark,Z5,delivery,40.75313918648849,-74.14714700352017,40.766655390056904,-74.24776749103019,2026-01-09 12:58:00,2026-01-09 13:03:00,2026-01-09 13:13:00,2026-01-09 14:16:00,2026-01-09 18:22:00,7,normal,5.0,10.0,63.0,0.0,False,On Time,0.0,0.0,0.35,8.606979674291987,20.65675121830077,3.0498503532436114,1.0,0.1525,Low,Route execution instability
PKG-100084,CR-125,Memphis,Z2,delivery,35.08418122928872,-90.04412276981458,35.12969110491256,-90.05641667349232,2026-01-06 13:19:00,2026-01-06 13:53:00,2026-01-06 14:39:00,2026-01-06 21:11:00,2026-01-06 16:09:00,4,execution_delay,34.0,46.0,392.0,302.0,True,Severe Delay,0.0,1.0,0.2,5.18256640841936,12.438159380206464,31.515917107784567,1.0,0.673611111111111,High,Route execution instability
PKG-100085,CR-109,Chicago,Z5,delivery,41.905934993698104,-87.6662635450326,41.90401019084933,-87.63209412721744,2026-01-15 14:17:00,2026-01-15 14:38:00,2026-01-15 14:46:00,2026-01-15 16:15:00,2026-01-15 19:07:00,2,normal,21.0,8.0,89.0,0.0,False,On Time,0.0,0.0,0.1,2.8358542315190536,6.806050155645729,13.076600666272354,1.0,0.115,Low,Route execution instability
PKG-100086,CR-118,Newark,Z4,pickup,40.66296677801671,-74.18915785662598,40.75159199311111,-74.25117006625601,2026-01-10 11:49:00,2026-01-10 12:02:00,2026-01-10 12:16:00,2026-01-10 13:42:00,2026-01-10 15:19:00,2,normal,13.0,14.0,86.0,0.0,False,On Time,0.0,0.0,0.1,11.155140971208573,26.772338330900574,3.21227077504616,1.0,0.115,Low,Route execution instability
PKG-100087,CR-131,Atlanta,Z2,delivery,33.72983319131444,-84.35541259785877,33.749041975448996,-84.33466332761283,2026-01-26 13:04:00,2026-01-26 13:32:00,2026-01-26 13:38:00,2026-01-26 15:18:00,2026-01-26 16:08:00,5,normal,28.0,6.0,100.0,0.0,False,On Time,0.0,0.0,0.25,2.871102923357177,6.890647016057224,14.512425287055153,1.0,0.1375,Low,Route execution instability
PKG-100088,CR-104,Dallas,Z5,pickup,32.78844394894173,-96.76348016614897,32.76353103357496,-96.85857226037379,2026-01-01 13:10:00,2026-01-01 14:24:00,2026-01-01 15:23:00,2026-01-01 19:35:00,2026-01-01 15:51:00,19,workload_pressure,74.0,59.0,252.0,224.0,True,Moderate Delay,0.0,0.9333333333333333,0.95,9.3119402200098,22.348656528023522,11.275845583111947,1.0,0.6936111111111111,High,Workload pressure
PKG-100089,CR-106,Chicago,Z4,pickup,41.8819340068801,-87.64647732850251,41.84774392989374,-87.65547787501625,2026-01-11 10:04:00,2026-01-11 11:33:00,2026-01-11 12:16:00,2026-01-11 14:41:00,2026-01-11 12:28:00,10,acceptance_delay,89.0,43.0,145.0,133.0,True,Moderate Delay,0.0,0.5541666666666667,0.5,3.8741343365477574,9.29792240771462,15.594881699560261,1.0,0.4428472222222223,Medium,Courier acceptance delay
PKG-100090,CR-122,Chicago,Z2,delivery,41.82153107492444,-87.67823651154816,41.89448383764371,-87.5881655527125,2026-01-21 09:11:00,2026-01-21 11:21:00,2026-01-21 13:04:00,2026-01-21 23:01:00,2026-01-21 12:47:00,17,severe_time_window_violation,130.0,103.0,597.0,614.0,True,Severe Delay,0.0,1.0,0.85,11.020359690495297,26.448863257188712,22.57185854056459,1.0,0.8275,Critical,Courier acceptance delay
PKG-100091,CR-137,Atlanta,Z5,pickup,33.80727949997303,-84.36764521489604,33.69315318422289,-84.45707419864068,2026-01-15 18:19:00,2026-01-15 19:31:00,2026-01-15 20:04:00,2026-01-16 00:14:00,2026-01-15 21:53:00,14,workload_pressure,72.0,33.0,250.0,141.0,True,Moderate Delay,0.0,0.5875,0.7,15.146128114223947,36.35070747413747,6.877445237561555,1.0,0.4889583333333333,Medium,Workload pressure
PKG-100092,CR-119,Atlanta,Z4,delivery,33.678102408133434,-84.33492853893391,33.68127696018775,-84.32971999457197,2026-01-28 09:39:00,2026-01-28 10:01:00,2026-01-28 13:29:00,2026-01-28 16:03:00,2026-01-28 13:19:00,10,pickup_delay,22.0,208.0,154.0,164.0,True,Moderate Delay,0.0,0.6833333333333333,0.5,0.5973960876559921,1.433750610374381,107.41059071618287,1.0,0.5052777777777778,High,Pickup/task start delay
PKG-100093,CR-102,Atlanta,Z5,delivery,33.72044428206087,-84.39189935552912,33.69313777227131,-84.45810020798383,2026-01-04 13:45:00,2026-01-04 14:10:00,2026-01-04 14:20:00,2026-01-04 15:10:00,2026-01-04 17:48:00,7,normal,25.0,10.0,50.0,0.0,False,On Time,0.0,0.0,0.35,6.835132671789045,16.40431841229371,3.04797790090011,1.0,0.1525,Low,Route execution instability
PKG-100094,CR-128,Atlanta,Z5,delivery,33.727223673549716,-84.32113011374129,33.7309866495237,-84.34408563382821,2026-01-22 17:03:00,2026-01-22 17:33:00,2026-01-22 18:04:00,2026-01-22 22:20:00,2026-01-22 20:25:00,4,execution_delay,30.0,31.0,256.0,115.0,True,Moderate Delay,0.0,0.4791666666666667,0.2,2.163717564434499,5.1929221546427975,49.297869749716924,1.0,0.36159722222222224,Medium,Route execution instability
PKG-100095,CR-135,Atlanta,Z3,pickup,33.7847973848004,-84.36294974617432,33.81401483154619,-84.32827525407032,2026-01-11 09:37:00,2026-01-11 09:58:00,2026-01-11 12:47:00,2026-01-11 14:57:00,2026-01-11 12:23:00,8,pickup_delay,21.0,169.0,130.0,154.0,True,Moderate Delay,0.0,0.6416666666666667,0.4,4.562943411437017,10.951064187448841,11.870992423639953,1.0,0.4701388888888889,Medium,Pickup/task start delay
PKG-100096,CR-105,Dallas,Z5,pickup,32.79965892213781,-96.82444375131942,32.717147002256056,-96.76454706045513,2026-01-31 18:58:00,2026-01-31 21:35:00,2026-01-31 22:12:00,2026-02-01 00:37:00,2026-01-31 21:44:00,5,acceptance_delay,157.0,37.0,145.0,173.0,True,Moderate Delay,0.0,0.7208333333333333,0.25,10.749405936310124,25.7985742471443,5.620465635462408,1.0,0.4859027777777778,Medium,Courier acceptance delay
PKG-100097,CR-123,Dallas,Z2,delivery,32.751377175221045,-96.75441500677314,32.7274208373863,-96.71700374062351,2026-01-05 09:18:00,2026-01-05 09:59:00,2026-01-05 11:01:00,2026-01-05 15:59:00,2026-01-05 13:34:00,24,workload_pressure,41.0,62.0,298.0,145.0,True,Moderate Delay,0.0,0.6041666666666666,1.0,4.397679976392082,10.554431943340997,28.234584447532885,1.0,0.5420138888888889,High,Workload pressure
PKG-100098,CR-133,Memphis,Z3,delivery,35.16505943057146,-90.10431955818862,35.098435354747,-90.0181446974622,2026-01-20 10:46:00,2026-01-20 11:04:00,2026-01-20 11:20:00,2026-01-20 13:31:00,2026-01-20 14:46:00,5,normal,18.0,16.0,131.0,0.0,False,On Time,0.0,0.0,0.25,10.784015545662749,25.881637309590598,5.061503583911871,1.0,0.1375,Low,Route execution instability
PKG-100099,CR-139,Dallas,Z4,delivery,32.78214178395172,-96.82748513654995,32.82607981937453,-96.80195750319484,2026-01-27 11:23:00,2026-01-27 11:51:00,2026-01-27 12:29:00,2026-01-27 18:27:00,2026-01-27 15:41:00,6,execution_delay,28.0,38.0,358.0,166.0,True,Moderate Delay,0.0,0.6916666666666667,0.3,5.437125135756643,13.049100325815942,27.434841564651297,1.0,0.47930555555555554,Medium,Route execution instability
PKG-100100,CR-124,Newark,Z5,pickup,40.81030290451295,-74.12169740166699,40.78390147586425,-74.23025623446345,2026-01-09 08:41:00,2026-01-09 10:43:00,2026-01-09 11:28:00,2026-01-09 13:01:00,2026-01-09 12:12:00,6,acceptance_delay,122.0,45.0,93.0,49.0,True,Slight Delay,0.0,0.20416666666666666,0.3,9.598209030498277,23.035701673195863,4.037211512780354,1.0,0.24368055555555554,Medium,Courier acceptance delay
PKG-100101,CR-118,Memphis,Z2,pickup,35.14139107525982,-90.04686356193145,35.202467474982114,-90.11432582885455,2026-01-30 11:52:00,2026-01-30 13:51:00,2026-01-30 14:02:00,2026-01-30 16:15:00,2026-01-30 13:58:00,11,acceptance_delay,119.0,11.0,133.0,137.0,True,Moderate Delay,0.0,0.5708333333333333,0.55,9.150032569391422,21.960078166539414,6.056444744475098,1.0,0.4584027777777777,Medium,Courier acceptance delay
PKG-100102,CR-132,Dallas,Z2,pickup,32.855824056198124,-96.81701397225315,32.7012100072845,-96.72806785524,2026-01-27 18:21:00,2026-01-27 19:04:00,2026-01-27 19:36:00,2026-01-27 23:29:00,2026-01-27 22:37:00,20,workload_pressure,43.0,32.0,233.0,52.0,True,Slight Delay,0.0,0.21666666666666667,1.0,19.097715743541144,45.83451778449874,5.08350499279826,1.0,0.35472222222222216,Medium,Workload pressure
PKG-100103,CR-108,Atlanta,Z4,delivery,33.813937198256525,-84.46495937841425,33.70350475911494,-84.44407686096572,2026-01-31 17:33:00,2026-01-31 18:02:00,2026-01-31 18:16:00,2026-01-31 19:31:00,2026-01-31 21:50:00,2,normal,29.0,14.0,75.0,0.0,False,On Time,0.0,0.0,0.1,12.430350517678026,29.83284124242726,2.5140079481714777,1.0,0.115,Low,Route execution instability
PKG-100104,CR-103,Chicago,Z4,pickup,41.808149144161774,-87.57592996470315,41.87807267555802,-87.62403139450976,2026-01-21 16:36:00,2026-01-21 16:45:00,2026-01-21 16:59:00,2026-01-21 18:38:00,2026-01-21 19:36:00,6,normal,9.0,14.0,99.0,0.0,False,On Time,0.0,0.0,0.3,8.736694219432968,20.968066126639123,4.721465460957522,1.0,0.14500000000000002,Low,Route execution instability
PKG-100105,CR-122,Chicago,Z5,pickup,41.82807022588774,-87.60288561553286,41.88185752922852,-87.6521033987669,2026-01-31 16:34:00,2026-01-31 18:53:00,2026-01-31 19:38:00,2026-01-31 21:00:00,2026-01-31 19:23:00,12,acceptance_delay,139.0,45.0,82.0,97.0,True,Moderate Delay,0.0,0.4041666666666667,0.6,7.237901288461295,17.370963092307107,4.720521226385799,1.0,0.3853472222222222,Medium,Courier acceptance delay
PKG-100106,CR-102,Atlanta,Z3,pickup,33.78857065465002,-84.41086497975765,33.6798095292387,-84.4294198520983,2026-01-22 18:06:00,2026-01-22 18:39:00,2026-01-22 19:10:00,2026-01-22 23:44:00,2026-01-22 20:51:00,6,execution_delay,33.0,31.0,274.0,173.0,True,Moderate Delay,0.0,0.7208333333333333,0.3,12.21479553417783,29.31550928202679,9.346588434265687,1.0,0.49340277777777775,High,Route execution instability
PKG-100107,CR-134,Dallas,Z2,pickup,32.85363106972621,-96.80043501254113,32.72586447974622,-96.85542358700859,2026-01-23 15:02:00,2026-01-23 15:08:00,2026-01-23 15:38:00,2026-01-23 16:48:00,2026-01-23 18:12:00,4,normal,6.0,30.0,70.0,0.0,False,On Time,0.0,0.0,0.2,15.108287026720808,36.259888864129934,1.9305078474536486,0.9652539237268243,0.12652539237268243,Low,Route execution instability
PKG-100108,CR-119,Newark,Z4,pickup,40.69623020243242,-74.13187345298898,40.68627654891743,-74.19528413183434,2026-01-25 08:55:00,2026-01-25 09:13:00,2026-01-25 11:14:00,2026-01-25 13:21:00,2026-01-25 12:20:00,7,pickup_delay,18.0,121.0,127.0,61.0,True,Moderate Delay,0.0,0.25416666666666665,0.35,5.459629561292172,13.103110947101214,9.69235477839681,1.0,0.2753472222222222,Medium,Pickup/task start delay
PKG-100109,CR-128,Atlanta,Z3,delivery,33.74839251624593,-84.38839625720102,33.81688967466032,-84.38491586343441,2026-01-26 09:46:00,2026-01-26 10:04:00,2026-01-26 10:28:00,2026-01-26 11:36:00,2026-01-26 15:05:00,4,normal,18.0,24.0,68.0,0.0,False,On Time,0.0,0.0,0.2,7.6233255313340145,18.295981275201633,3.716663182868862,1.0,0.13,Low,Route execution instability
PKG-100110,CR-120,Memphis,Z1,pickup,35.175247075433305,-90.07996066302549,35.165919460436896,-90.06082142833871,2026-01-23 15:22:00,2026-01-23 15:50:00,2026-01-23 16:06:00,2026-01-23 18:09:00,2026-01-23 20:13:00,4,normal,28.0,16.0,123.0,0.0,False,On Time,0.0,0.0,0.2,2.025385526072417,4.860925262573802,25.30382455106355,1.0,0.13,Low,Route execution instability
PKG-100111,CR-140,Memphis,Z1,pickup,35.12762978090416,-90.00082464391006,35.178205697250355,-89.97655369659527,2026-01-05 17:43:00,2026-01-05 17:54:00,2026-01-05 18:12:00,2026-01-05 22:29:00,2026-01-05 20:53:00,10,execution_delay,11.0,18.0,257.0,96.0,True,Moderate Delay,0.0,0.4,0.5,6.04119314055293,14.498863537327033,17.72552720000148,1.0,0.3683333333333333,Medium,Route execution instability
PKG-100112,CR-123,Dallas,Z4,delivery,32.793515172616765,-96.76835007089386,32.848511764682485,-96.8174778594447,2026-01-25 09:36:00,2026-01-25 09:52:00,2026-01-25 10:09:00,2026-01-25 11:34:00,2026-01-25 15:22:00,4,normal,16.0,17.0,85.0,0.0,False,On Time,0.0,0.0,0.2,7.6467113271526514,18.352107185166364,4.631620725749889,1.0,0.13,Low,Route execution instability
PKG-100113,CR-115,Memphis,Z1,delivery,35.149347033641035,-90.06708201919372,35.159367633721544,-90.08711573174601,2026-01-09 15:13:00,2026-01-09 16:39:00,2026-01-09 18:47:00,2026-01-10 04:58:00,2026-01-09 17:38:00,9,severe_time_window_violation,86.0,128.0,611.0,680.0,True,Severe Delay,0.0,1.0,0.45,2.13513090773274,5.124314178558575,119.23546814451353,1.0,0.7675,Critical,Courier acceptance delay
PKG-100114,CR-108,Memphis,Z4,delivery,35.2132886449258,-90.05778220916122,35.08354651857676,-90.01989131835991,2026-01-28 13:42:00,2026-01-28 13:49:00,2026-01-28 14:11:00,2026-01-28 16:05:00,2026-01-28 17:56:00,4,normal,7.0,22.0,114.0,0.0,False,On Time,0.0,0.0,0.2,14.832295636365721,35.59750952727774,3.2024712266076882,1.0,0.13,Low,Route execution instability
PKG-100115,CR-110,Chicago,Z3,delivery,41.817517992812554,-87.67764314061158,41.820320299526145,-87.58334031027076,2026-01-01 13:35:00,2026-01-01 13:59:00,2026-01-01 16:02:00,2026-01-01 18:40:00,2026-01-01 16:16:00,4,pickup_delay,24.0,123.0,158.0,144.0,True,Moderate Delay,0.0,0.6,0.2,7.820959779443884,18.770303470665322,8.417551705912809,1.0,0.41999999999999993,Medium,Pickup/task start delay
